Num,y
351205,89108.2395358
351206,96554.0511894
351207,2028.45747423
351208,6146.23995304
351209,98.7419629097
351210,12477.8176916
351211,76433.3112388
351212,3639.20565963
351213,68892.2218353
351214,348867.893749
351215,81579.862793
351216,523802.090633
351217,255340.612134
351218,81145.2360678
351219,52309.9519157
351220,482.665507197
351221,11870.7069567
351222,223837.526257
351223,560424.062035
351224,245751.813407
351225,15417.1375051
351226,20408.9652443
351227,73023.7748046
351228,14946.9278488
351229,108134.632303
351230,1504.37591851
351231,71634.0000385
351232,11236.5981488
351233,2874.08720016
351234,750.335403442
351235,137497.699162
351236,656908.803742
351237,77541.4179393
351238,3340.76483917
351239,19020.6228131
351240,282.716867924
351241,7285.97401428
351242,161251.158672
351243,98977.798311
351244,234465.609551
351245,300009.09933
351246,10514.5574391
351247,4709.60147202
351248,13785.7704306
351249,1296.58352852
351250,2016.82889223
351251,75985.5605736
351252,16742.8816705
351253,573108.798351
351254,25678.841086
351255,907778.475773
351256,364.308056831
351257,1501.86360478
351258,853.916049004
351259,59767.1306334
351260,10294.2122376
351261,978.155907631
351262,3053.7521174
351263,931.545513153
351264,745.602634549
351265,1309.76104766
351266,2491.80654466
351267,669410.741766
351268,421423.39991
351269,26040.5228481
351270,284161.961171
351271,17014.2246044
351272,12774.3912534
351273,1293.88299394
351274,28684.8405236
351275,47439.8084404
351276,71918.3815482
351277,173047.847168
351278,73755.1591808
351279,0.0
351280,242078.957583
351281,14916.3647001
351282,13175.2791837
351283,157.545795441
351284,312.323884964
351285,17651.2909681
351286,522.327907085
351287,82.0616149902
351288,97783.048389
351289,507168.808749
351290,196302.642236
351291,427823.357102
351292,22521.8499134
351293,1377.35334873
351294,28764.6151521
351295,378313.943245
351296,111927.645176
351297,167219.391392
351298,438082.762963
351299,294.08565712
351300,184.693822861
351301,163.345587254
351302,229.363058209
351303,4242.50613534
351304,37504.1914471
351305,14607.4560595
351306,14527.0386713
351307,364.062285423
351308,4953.86947143
351309,150383.194424
351310,46497.3839214
351311,1821.61492825
351312,1481.65096045
351313,25379.7098285
351314,246498.513215
351315,27982.3927188
351316,114985.452118
351317,65809.4350648
351318,108380.445916
351319,109334.694658
351320,2711.41652346
351321,1523.17027807
351322,93580.2257597
351323,91791.4521503
351324,427851.259342
351325,459850.708251
351326,1655.45302749
351327,101751.342314
351328,66747.4905429
351329,1153.70565295
351330,18309.038537
351331,6903.07881188
351332,132868.623958
351333,6949.49726272
351334,17590.7438561
351335,58731.6664267
351336,266326.299226
351337,199935.713599
351338,7446.09888554
351339,20285.6641042
351340,9467.71938086
351341,2110.1675415
351342,36551.7761854
351343,1059.40513611
351344,176.939706802
351345,11827.8526571
351346,3665.38178396
351347,17541.3365695
351348,4484.53778028
351349,71620.165458
351350,224286.893709
351351,575514.287656
351352,76913.6812019
351353,30189.1422486
351354,20268.5205585
351355,248.597829342
351356,39540.7190841
351357,147.03104496
351358,151.386848688
351359,2214279.73478
351360,305046.324899
351361,6028.44970107
351362,955893.120267
351363,19771.6382176
351364,59494.9970951
351365,11710.3319523
351366,764.680845737
351367,32271.9190407
351368,2824.71244454
351369,1199.16839004
351370,14364.2604363
351371,123847.581647
351372,6060.41252613
351373,131447.396351
351374,40135.5439274
351375,5024.01459217
351376,154859.97753
351377,17788.9876572
351378,317034.943799
351379,115904.745134
351380,98994.9141598
351381,100231.729904
351382,1041.13921756
351383,14175.0078733
351384,11537.3916292
351385,64044.023
351386,6870.95010757
351387,39134.1843226
351388,47434.1946648
351389,122051.260662
351390,99292.3667526
351391,17885.0638121
351392,350.12960434
351393,72287.5581479
351394,34901.7876125
351395,5349.11131001
351396,87300.3226107
351397,83368.4539093
351398,161205.257244
351399,9321.59425592
351400,180.18635273
351401,9145.2447145
351402,6251.96150362
351403,11131.6320306
351404,27053.3558427
351405,1810.4930281
351406,6551.02344823
351407,14528.7592859
351408,5420.60588169
351409,3882.7271843
351410,55039.001995
351411,244731.83083
351412,27626.5153894
351413,1143417.83784
351414,271258.590869
351415,25292.7413782
351416,141933.828913
351417,684.468140066
351418,176300.975703
351419,2058533.06608
351420,38484.3737364
351421,558681.2159
351422,474524.65395
351423,513384.077437
351424,913946.732497
351425,89108.2395358
351426,96554.0511894
351427,2028.45747423
351428,6146.23995304
351429,98.7419629097
351430,12477.8176916
351431,76433.3112388
351432,3639.20565963
351433,68892.2218353
351434,348867.893749
351435,81579.862793
351436,523802.090633
351437,255340.612134
351438,81145.2360678
351439,52309.9519157
351440,482.665507197
351441,11870.7069567
351442,223837.526257
351443,560424.062035
351444,245751.813407
351445,15417.1375051
351446,20408.9652443
351447,73023.7748046
351448,14946.9278488
351449,108134.632303
351450,1504.37591851
351451,71634.0000385
351452,11236.5981488
351453,2874.08720016
351454,750.335403442
351455,137497.699162
351456,656908.803742
351457,77541.4179393
351458,3340.76483917
351459,19020.6228131
351460,282.716867924
351461,7285.97401428
351462,161251.158672
351463,98977.798311
351464,234465.609551
351465,300009.09933
351466,10514.5574391
351467,4709.60147202
351468,13785.7704306
351469,1296.58352852
351470,2016.82889223
351471,75985.5605736
351472,16742.8816705
351473,573108.798351
351474,25678.841086
351475,907778.475773
351476,364.308056831
351477,1501.86360478
351478,853.916049004
351479,59767.1306334
351480,10294.2122376
351481,978.155907631
351482,3053.7521174
351483,931.545513153
351484,745.602634549
351485,1309.76104766
351486,2491.80654466
351487,669410.741766
351488,421423.39991
351489,26040.5228481
351490,284161.961171
351491,17014.2246044
351492,12774.3912534
351493,1293.88299394
351494,28684.8405236
351495,47439.8084404
351496,71918.3815482
351497,173047.847168
351498,73755.1591808
351499,0.0
351500,242078.957583
351501,14916.3647001
351502,13175.2791837
351503,157.545795441
351504,312.323884964
351505,17651.2909681
351506,522.327907085
351507,82.0616149902
351508,97783.048389
351509,507168.808749
351510,196302.642236
351511,427823.357102
351512,22521.8499134
351513,1377.35334873
351514,28764.6151521
351515,378313.943245
351516,111927.645176
351517,167219.391392
351518,438082.762963
351519,294.08565712
351520,184.693822861
351521,163.345587254
351522,229.363058209
351523,4242.50613534
351524,37504.1914471
351525,14607.4560595
351526,14527.0386713
351527,364.062285423
351528,4953.86947143
